Red Fox,Medium,Female,9.16269 kg,9.30092 TR,Dark Red
Red Fox,Medium,Female,9.33972 kg,9.34751 TR,Dark Red
Red Fox,Hard,Male,9.61893 kg,9.37658 TR,Dark Red
Red Fox,Medium,Male,9.30122 kg,9.44797 TR,Dark Red
Red Fox,Hard,Male,9.63648 kg,9.49455 TR,Red          
Red Fox,Hard,Male,9.73469 kg,9.54349 TR,Dark Red
Red Fox,Hard,Male,9.69354 kg,9.56354 TR,Dark Red
Red Fox,Medium,Male,9.4916 kg,9.57005 TR,Dark Red
Red Fox,Medium,Male,9.37727 kg,9.57725 TR,Red          
Red Fox,Hard,Female,9.76931 kg,9.58466 TR,Red          
Red Fox,Hard,Male,9.73844 kg,9.62159 TR,Dark Red
Red Fox,Hard,Female,9.56843 kg,9.67641 TR,Dark Red
Red Fox,Hard,Male,9.88434 kg,9.67645 TR,Orange       
Red Fox,Medium,Male,9.44206 kg,9.67805 TR,Orange       
Red Fox,Hard,Male,9.55176 kg,9.67856 TR,Dark Red
Red Fox,Hard,Female,9.88067 kg,9.68107 TR,Dark Red
Red Fox,Hard,Male,9.54512 kg,9.72833 TR,Red          
Red Fox,Hard,Female,9.63404 kg,9.75174 TR,Orange       
Red Fox,Hard,Male,9.7739 kg,9.7548 TR,Red          
Red Fox,Hard,Female,9.74182 kg,9.78 TR,Red          
Red Fox,Hard,Male,10.0371 kg,9.78613 TR,Dark Red
Red Fox,Hard,Female,9.8588 kg,9.79733 TR,Dark Red
Red Fox,Hard,Male,10.0421 kg,9.81314 TR,Red          
Red Fox,Hard,Male,9.97024 kg,9.81912 TR,Orange       
Red Fox,Hard,Female,10.043 kg,9.85391 TR,Orange       
Red Fox,Hard,Male,9.97378 kg,9.87588 TR,Orange       
Red Fox,Hard,Male,10.1136 kg,9.88345 TR,Red          
Red Fox,Hard,Male,9.85859 kg,9.88448 TR,Dark Red
Red Fox,Hard,Female,9.73863 kg,9.92861 TR,Red          
Red Fox,Hard,Male,9.87591 kg,9.98449 TR,Dark Red
Red Fox,Hard,Male,10.2673 kg,10.0436 TR,Dark Red
Red Fox,Hard,Male,10.4098 kg,10.1558 TR,Red          
Red Fox,Hard,Female,10.1345 kg,10.1688 TR,Red          
Red Fox,Hard,Male,10.389 kg,10.1928 TR,Orange       
Red Fox,Hard,Male,10.2391 kg,10.2184 TR,Dark Red
Red Fox,Hard,Male,10.4297 kg,10.2598 TR,Red          
Red Fox,Hard,Male,10.3925 kg,10.3328 TR,Dark Red
Red Fox,Hard,Male,10.2483 kg,10.3394 TR,Red          
Red Fox,Hard,Male,10.4643 kg,10.3694 TR,Dark Red
Red Fox,Hard,Male,10.6433 kg,10.4902 TR,Red          
Red Fox,Hard,Female,10.7094 kg,10.5077 TR,Orange       
Red Fox,Hard,Male,10.5075 kg,10.5832 TR,Red          
Red Fox,Hard,Male,10.5359 kg,10.6306 TR,Dark Red
Red Fox,Hard,Male,10.7399 kg,10.7217 TR,Dark Red
Red Fox,Hard,Male,10.6264 kg,10.7524 TR,Red          
Red Fox,Hard,Male,10.5932 kg,10.82 TR,Orange       
Red Fox,Hard,Female,10.7363 kg,10.8346 TR,Orange       
Red Fox,Hard,Male,10.6844 kg,10.8393 TR,Dark Red
Red Fox,Hard,Male,10.9779 kg,11.1143 TR,Red          
Red Fox,Hard,Male,10.9689 kg,11.1319 TR,Red          
Red Fox,Hard,Male,11.1008 kg,11.2418 TR,Red          
Red Fox,Hard,Male,11.0838 kg,11.2772 TR,Red          
Red Fox,Hard,Male,11.1327 kg,11.3649 TR,Orange       
Red Fox,Very Hard,Male,11.3146 kg,11.4482 TR,Dark Red
Red Fox,Very Hard,Male,11.6496 kg,11.8004 TR,Dark Red
Red Fox,Very Hard,Male,12.2354 kg,12.0292 TR,Dark Red
Red Fox,Very Hard,Male,12.2252 kg,12.048 TR,Orange       
Red Fox,Mythical,Male,12.7752 kg,13.0163 TR,Dark Red
Feral Pig,Trivial,Male,54.104 kg,14.4832 TR,Black Spots
Feral Pig,Trivial,Female,46.0105 kg,20.4961 TR,Black Spots
Feral Pig,Trivial,Female,52.3004 kg,23.9675 TR,Black Spots
Feral Pig,Trivial,Male,60.4195 kg,24.4144 TR,Blackgold    
Feral Pig,Trivial,Female,53.5559 kg,25.1786 TR,Black Spots
Feral Pig,Trivial,Female,51.4184 kg,25.4813 TR,Black Spots
Feral Pig,Trivial,Male,68.359 kg,26.796 TR,Black Spots
Feral Pig,Trivial,Female,54.7524 kg,27.6665 TR,Black Spots
Feral Pig,Trivial,Female,55.1692 kg,28.9896 TR,Black Spots
Feral Pig,Trivial,Female,55.7301 kg,29.9058 TR,Black Spots
Feral Pig,Trivial,Female,56.4187 kg,30.5509 TR,Black Spots
Feral Pig,Trivial,Female,57.5684 kg,31.0271 TR,Black Spots
Feral Pig,Trivial,Female,58.2238 kg,32.1011 TR,Black Spots
Feral Pig,Trivial,Female,59.6311 kg,32.1345 TR,Black Spots
Feral Pig,Trivial,Female,59.2236 kg,32.8804 TR,Black Spots
Feral Pig,Trivial,Female,60.3053 kg,33.6092 TR,Black Spots
Feral Pig,Trivial,Female,60.4426 kg,34.1754 TR,Black Spots
Feral Pig,Trivial,Male,70.7962 kg,34.259 TR,Blackgold    
Feral Pig,Trivial,Female,62.4642 kg,34.6863 TR,Black Spots
Feral Pig,Trivial,Female,62.9475 kg,35.4361 TR,Black Spots
Feral Pig,Trivial,Female,65.2346 kg,35.7732 TR,Black Spots
Feral Pig,Trivial,Female,66.1091 kg,36.5057 TR,Black Spots
Feral Pig,Trivial,Female,65.5616 kg,37.2248 TR,Black Spots
Feral Pig,Trivial,Female,68.0624 kg,38.4603 TR,Black Spots
Feral Pig,Trivial,Female,65.5399 kg,38.5529 TR,Black Spots
Feral Pig,Trivial,Female,66.8352 kg,38.5538 TR,Black Spots
Feral Pig,Trivial,Female,65.8182 kg,38.8039 TR,Black Spots
Feral Pig,Trivial,Female,66.7863 kg,38.8896 TR,Pink         
Feral Pig,Trivial,Female,66.8277 kg,39.0016 TR,Black Spots
Feral Pig,Trivial,Female,67.6467 kg,39.1063 TR,Black Spots
Feral Pig,Trivial,Female,66.9182 kg,39.1856 TR,Black Spots
Feral Pig,Trivial,Female,67.4775 kg,39.2848 TR,Black Spots
Feral Pig,Trivial,Female,68.9525 kg,39.4291 TR,Black Spots
Feral Pig,Trivial,Female,66.4899 kg,39.4406 TR,Black Spots
Feral Pig,Trivial,Female,69.4338 kg,39.7118 TR,Black Spots
Feral Pig,Trivial,Female,68.6309 kg,39.901 TR,Black Spots
Hog Deer,Very Easy,Male,40.1102 kg,40.0267 TR,Brown        
Feral Pig,Trivial,Female,68.4103 kg,40.1174 TR,Black Spots
Feral Pig,Trivial,Female,67.9525 kg,40.5592 TR,Black Spots
Feral Pig,Trivial,Female,69.6141 kg,40.6836 TR,Black Spots
Feral Pig,Trivial,Female,68.611 kg,40.7684 TR,Black Spots
Feral Pig,Trivial,Female,69.7773 kg,40.914 TR,Black Spots
Feral Pig,Trivial,Female,70.5466 kg,40.9617 TR,Black Spots
Hog Deer,Very Easy,Male,40.5982 kg,41.3118 TR,Brown        
Feral Pig,Trivial,Female,70.6032 kg,42.6188 TR,Black Spots
Feral Pig,Trivial,Female,72.8839 kg,42.8493 TR,Black Spots
Feral Pig,Trivial,Female,71.4428 kg,42.905 TR,Black Spots
Feral Pig,Trivial,Female,71.2337 kg,43.0022 TR,Black Spots
Feral Pig,Trivial,Female,72.9603 kg,43.8564 TR,Black Spots
Feral Pig,Trivial,Female,73.7667 kg,43.991 TR,Black Spots
Feral Pig,Trivial,Female,72.7921 kg,44.2603 TR,Black Spots
Sambar,Very Easy,Male,252.08 kg,44.3324 TR,Brown        
Feral Pig,Minor,Male,87.3605 kg,44.915 TR,Blackgold    
Feral Pig,Trivial,Female,74.6553 kg,45.3896 TR,Black Spots
Feral Pig,Minor,Female,75.1999 kg,45.433 TR,Black Spots
Feral Pig,Trivial,Female,73.134 kg,45.6954 TR,Black Spots
Feral Pig,Trivial,Female,74.9844 kg,45.7256 TR,Black Spots
Feral Pig,Trivial,Female,74.8392 kg,46.2998 TR,Black Spots
Feral Pig,Minor,Female,76.8112 kg,46.4135 TR,Black Spots
Feral Pig,Minor,Female,76.7175 kg,46.9594 TR,Black Spots
Feral Pig,Minor,Female,75.3893 kg,47.6524 TR,Black Spots
Feral Pig,Minor,Female,75.7322 kg,47.88 TR,Black Spots
Feral Pig,Minor,Female,77.9086 kg,48.4525 TR,Black Spots
Feral Pig,Minor,Female,76.8127 kg,49.0143 TR,Black Spots
Feral Pig,Minor,Female,78.9663 kg,49.2601 TR,Black Spots
Feral Pig,Minor,Male,91.259 kg,49.8207 TR,Black Spots
Feral Pig,Minor,Female,80.751 kg,49.9871 TR,Black Spots
Feral Pig,Minor,Female,80.4998 kg,50.0926 TR,Black Spots
Sambar,Very Easy,Male,254.333 kg,50.7932 TR,Light Brown  
Feral Pig,Minor,Male,89.7929 kg,51.2021 TR,Dark Brown   
Feral Pig,Minor,Female,82.2771 kg,51.6356 TR,Black Spots
Feral Pig,Minor,Female,81.0027 kg,51.8019 TR,Black Spots
Feral Pig,Minor,Female,80.9093 kg,51.9914 TR,Black Spots
Feral Pig,Minor,Female,80.9514 kg,52.0393 TR,Black Spots
Hog Deer,Very Easy,Male,41.1339 kg,52.318 TR,Brown        
Feral Pig,Minor,Female,80.7324 kg,52.5473 TR,Black Spots
Feral Pig,Minor,Female,81.8152 kg,52.6813 TR,Black Spots
Feral Pig,Minor,Female,84.1225 kg,53.1662 TR,Black Spots
Feral Pig,Minor,Female,81.6666 kg,53.3161 TR,Black Spots
Hog Deer,Very Easy,Male,42.0158 kg,53.5576 TR,Brown        
Feral Pig,Minor,Female,83.5442 kg,53.5717 TR,Black Spots
Feral Pig,Minor,Female,84.0167 kg,53.7275 TR,Black Spots
Feral Pig,Minor,Male,95.9712 kg,54.1417 TR,Dark Brown   
Hog Deer,Very Easy,Male,42.152 kg,54.3645 TR,Brown        
Feral Pig,Minor,Female,83.9437 kg,54.4468 TR,Black Spots
Feral Pig,Minor,Female,83.3747 kg,54.9661 TR,Black Spots
Feral Pig,Minor,Female,84.5601 kg,55.3481 TR,Black Spots
Hog Deer,Very Easy,Male,41.5569 kg,55.4966 TR,Dark Brown   
Feral Pig,Minor,Female,86.6116 kg,55.6664 TR,Black Spots
Feral Pig,Minor,Female,87.1829 kg,55.7587 TR,Black Spots
Feral Pig,Minor,Female,84.8362 kg,55.9278 TR,Black Spots
Feral Pig,Minor,Female,86.4462 kg,55.9824 TR,Black Spots
Feral Pig,Minor,Female,85.3472 kg,56.0335 TR,Black Spots
Feral Pig,Minor,Male,97.951 kg,56.1629 TR,Brown_Hybrid
Hog Deer,Very Easy,Male,41.9317 kg,56.1636 TR,Dark Brown   
Feral Pig,Minor,Male,94.2907 kg,56.4228 TR,Brown_Hybrid
Feral Pig,Minor,Male,100.105 kg,56.774 TR,Dark Brown   
Hog Deer,Very Easy,Male,42.4462 kg,56.827 TR,Dark Spotted
Hog Deer,Very Easy,Male,42.287 kg,57.248 TR,Brown        
Feral Pig,Minor,Male,94.6794 kg,57.2684 TR,Blackgold    
Feral Pig,Minor,Female,87.4522 kg,57.3629 TR,Black Spots
Feral Goat,Trivial,Female,26.156 kg,57.3689 TR,White        
Feral Pig,Minor,Female,86.7389 kg,57.5865 TR,Black Spots
Hog Deer,Very Easy,Male,42.326 kg,57.6227 TR,Brown        
Feral Pig,Minor,Female,87.0803 kg,57.827 TR,Black Spots
Hog Deer,Very Easy,Male,41.9286 kg,57.9211 TR,Brown        
Feral Pig,Minor,Male,96.4084 kg,58.0272 TR,Brown_Hybrid
Feral Goat,Trivial,Female,26.0333 kg,58.1784 TR,White        
Feral Pig,Minor,Female,88.0572 kg,58.4409 TR,Black Spots
Feral Goat,Trivial,Female,26.7143 kg,58.6109 TR,White        
Feral Pig,Minor,Female,88.1054 kg,58.9299 TR,Black Spots
Feral Goat,Trivial,Female,27.2602 kg,58.9499 TR,Brown        
Feral Goat,Trivial,Female,27.0455 kg,58.9614 TR,White        
Feral Pig,Minor,Male,101.362 kg,58.9837 TR,Dark Brown   
Feral Pig,Minor,Male,99.0693 kg,59.6465 TR,Dark Brown   
Feral Pig,Minor,Female,90.6149 kg,59.7567 TR,Black Spots
Feral Goat,Trivial,Female,27.2965 kg,59.7635 TR,White        
Hog Deer,Very Easy,Male,43.0898 kg,59.8011 TR,Brown        
Feral Goat,Trivial,Female,27.2985 kg,59.8891 TR,Brown        
Feral Pig,Minor,Male,101.78 kg,59.9229 TR,Dark Brown   
Feral Goat,Trivial,Female,27.8146 kg,60.0935 TR,Brown        
Feral Pig,Minor,Male,97.9094 kg,60.2631 TR,Brown_Hybrid
Hog Deer,Very Easy,Male,42.0916 kg,60.2823 TR,Brown        
Axis Deer,Trivial,Male,35.8121 kg,60.3919 TR,Spotted
Feral Pig,Minor,Female,90.9562 kg,60.4822 TR,Black Spots
Feral Goat,Trivial,Female,27.7916 kg,60.5259 TR,Brown        
Feral Pig,Minor,Male,100.1 kg,60.5506 TR,Brown_Hybrid
Feral Pig,Minor,Female,89.7854 kg,60.7298 TR,Black Spots
Feral Pig,Minor,Female,90.9128 kg,61.1097 TR,Black Spots
Hog Deer,Very Easy,Male,42.6813 kg,61.1735 TR,Brown        
Feral Goat,Trivial,Female,27.9928 kg,61.3218 TR,Brown        
Feral Goat,Trivial,Female,27.8299 kg,61.364 TR,White        
Feral Pig,Minor,Male,101.992 kg,61.4516 TR,Blackgold    
Feral Goat,Trivial,Female,28.4694 kg,61.4578 TR,Black White
Feral Goat,Trivial,Female,27.9993 kg,61.6259 TR,White        
Feral Pig,Minor,Female,92.5386 kg,61.6539 TR,Black Spots
Feral Pig,Minor,Male,100.103 kg,61.7904 TR,Dark Brown   
Feral Goat,Trivial,Female,28.8968 kg,61.9738 TR,Brown        
Feral Goat,Trivial,Female,28.9364 kg,61.9852 TR,Brown        
Feral Goat,Trivial,Female,28.5157 kg,61.9981 TR,Black White
Hog Deer,Very Easy,Male,43.1877 kg,62.1674 TR,Brown        
Feral Pig,Minor,Male,101.207 kg,62.186 TR,Black Spots
Hog Deer,Very Easy,Male,43.1171 kg,62.335 TR,Dark Spotted
Feral Goat,Trivial,Female,28.897 kg,62.394 TR,Black White
Feral Goat,Trivial,Female,29.1056 kg,62.4779 TR,Brown        
Feral Goat,Trivial,Female,28.6246 kg,62.5069 TR,Brown        
Banteng,Trivial,Female,606.304 kg,62.5496 TR,Orange       
Axis Deer,Minor,Male,37.6333 kg,62.5761 TR,Spotted
Feral Goat,Trivial,Female,28.2965 kg,62.5812 TR,Brown        
Feral Goat,Trivial,Female,29.2736 kg,62.6007 TR,Brown        
Feral Goat,Trivial,Female,28.7736 kg,62.6728 TR,Black White
Feral Goat,Trivial,Female,28.4188 kg,62.6855 TR,White        
Feral Goat,Trivial,Female,28.9191 kg,62.7143 TR,Brown        
Feral Goat,Trivial,Female,28.9747 kg,62.7499 TR,White        
Feral Goat,Trivial,Female,28.8274 kg,62.7833 TR,Black White
Feral Goat,Trivial,Female,29.0073 kg,62.878 TR,Brown        
Feral Goat,Trivial,Female,28.69 kg,62.9003 TR,Brown        
Feral Goat,Trivial,Female,28.6204 kg,62.9279 TR,White        
Feral Goat,Trivial,Female,29.0743 kg,63.0193 TR,Brown        
Feral Goat,Trivial,Female,29.1093 kg,63.0523 TR,White        
Feral Goat,Trivial,Female,28.8945 kg,63.0936 TR,White        
Hog Deer,Very Easy,Male,43.4613 kg,63.1357 TR,Brown        
Feral Goat,Trivial,Female,28.7021 kg,63.1785 TR,Brown        
Feral Goat,Trivial,Female,28.9462 kg,63.1789 TR,Brown        
Feral Pig,Minor,Female,92.66 kg,63.2082 TR,Black Spots
Feral Goat,Trivial,Female,29.0709 kg,63.2541 TR,Brown        
Feral Goat,Trivial,Female,28.956 kg,63.2666 TR,White        
Feral Goat,Trivial,Female,29.502 kg,63.291 TR,White        
Feral Goat,Trivial,Female,28.9701 kg,63.3133 TR,Black White
Feral Goat,Trivial,Female,29.3504 kg,63.3336 TR,Black White
Feral Goat,Trivial,Female,29.0336 kg,63.4024 TR,White        
Feral Goat,Trivial,Female,29.5599 kg,63.4338 TR,Brown        
Feral Goat,Trivial,Female,29.6347 kg,63.4566 TR,White        
Feral Goat,Trivial,Female,29.3345 kg,63.5356 TR,Brown        
Feral Goat,Trivial,Female,28.8253 kg,63.5703 TR,White        
Feral Goat,Trivial,Female,29.1165 kg,63.6238 TR,Black White
Feral Goat,Trivial,Female,29.3482 kg,63.72 TR,Brown        
Feral Goat,Trivial,Female,29.5574 kg,63.7575 TR,Brown        
Feral Pig,Minor,Female,95.7854 kg,63.7953 TR,Black Spots
Feral Goat,Trivial,Female,29.6303 kg,63.8049 TR,Black White
Feral Goat,Trivial,Female,29.4702 kg,63.8686 TR,Black White
Feral Goat,Trivial,Female,29.3202 kg,63.8944 TR,Brown        
Feral Goat,Trivial,Female,29.4209 kg,63.9548 TR,Brown        
Hog Deer,Very Easy,Male,42.9531 kg,63.9887 TR,Dark Spotted
Banteng,Trivial,Female,606.945 kg,64.0793 TR,Orange       
Hog Deer,Very Easy,Male,43.451 kg,64.2399 TR,Brown        
Feral Goat,Trivial,Female,29.5883 kg,64.2439 TR,Black White
Feral Goat,Trivial,Female,29.8059 kg,64.2737 TR,Brown        
Feral Goat,Trivial,Female,30.1076 kg,64.2862 TR,Brown        
Feral Goat,Trivial,Female,29.6348 kg,64.3612 TR,Black White
Feral Goat,Trivial,Female,29.3349 kg,64.365 TR,White        
Feral Goat,Trivial,Female,29.2672 kg,64.4312 TR,Brown        
Feral Goat,Trivial,Female,29.7709 kg,64.4997 TR,White        
Feral Goat,Trivial,Female,29.7664 kg,64.5355 TR,White        
Feral Goat,Trivial,Female,30.2211 kg,64.5536 TR,White        
Feral Goat,Trivial,Female,29.9935 kg,64.5776 TR,White        
Feral Goat,Trivial,Female,29.9524 kg,64.6282 TR,White        
Feral Goat,Trivial,Female,30.1855 kg,64.6332 TR,Black White
Feral Goat,Trivial,Female,30.0591 kg,64.6414 TR,White        
Hog Deer,Very Easy,Male,43.44 kg,64.6436 TR,Spotted
Feral Goat,Trivial,Female,29.5589 kg,64.7228 TR,White        
Feral Pig,Minor,Male,105.642 kg,64.806 TR,Blackgold    
Feral Goat,Trivial,Female,29.8235 kg,64.8147 TR,Brown        
Feral Goat,Trivial,Female,29.5411 kg,64.9232 TR,Brown        
Feral Goat,Trivial,Female,29.9005 kg,64.966 TR,White        
Feral Goat,Trivial,Female,29.9974 kg,64.9916 TR,Brown        
Feral Goat,Trivial,Female,30.506 kg,64.9995 TR,White        
Feral Pig,Minor,Male,104.259 kg,65.0644 TR,Black Spots
Hog Deer,Very Easy,Male,43.778 kg,65.0743 TR,Brown        
Feral Goat,Trivial,Female,30.3272 kg,65.0923 TR,Brown        
Hog Deer,Very Easy,Male,43.4266 kg,65.2318 TR,Brown        
Feral Goat,Trivial,Female,30.4307 kg,65.2724 TR,Brown        
Feral Goat,Trivial,Female,30.3437 kg,65.2728 TR,White        
Feral Goat,Trivial,Female,30.2942 kg,65.3105 TR,Black White
Feral Goat,Trivial,Female,29.917 kg,65.323 TR,Brown        
Hog Deer,Very Easy,Male,43.0846 kg,65.3655 TR,Dark Spotted
Feral Goat,Trivial,Female,29.8917 kg,65.4057 TR,Brown        
Feral Goat,Trivial,Female,30.1972 kg,65.4062 TR,White        
Feral Goat,Trivial,Female,30.2938 kg,65.4244 TR,White        
Hog Deer,Very Easy,Male,43.6557 kg,65.4619 TR,Brown        
Feral Goat,Trivial,Female,30.7997 kg,65.5182 TR,White        
Banteng,Trivial,Female,610.737 kg,65.542 TR,Orange       
Feral Pig,Minor,Male,109.395 kg,65.5779 TR,Brown_Hybrid
Feral Goat,Trivial,Female,30.4029 kg,65.6654 TR,Black White
Feral Goat,Trivial,Female,30.2027 kg,65.7246 TR,Black White
Feral Goat,Trivial,Female,30.1093 kg,65.8162 TR,White        
Sambar,Very Easy,Male,259.869 kg,65.8172 TR,Dark Brown   
Hog Deer,Very Easy,Male,43.188 kg,65.8201 TR,Brown        
Feral Goat,Trivial,Female,30.3376 kg,65.8289 TR,Brown        
Feral Goat,Trivial,Female,30.0436 kg,65.836 TR,Brown        
Banteng,Trivial,Female,611.626 kg,65.8372 TR,Orange       
Banteng,Trivial,Female,610.639 kg,65.8754 TR,Orange       
Sambar,Very Easy,Male,259.944 kg,65.949 TR,Brown        
Feral Goat,Trivial,Female,30.3837 kg,65.9863 TR,Brown        
Feral Goat,Trivial,Female,30.2332 kg,66.008 TR,Black White
Feral Goat,Trivial,Female,30.1324 kg,66.0155 TR,Brown        
Feral Goat,Trivial,Female,30.9826 kg,66.0761 TR,White        
Axis Deer,Trivial,Male,36.8237 kg,66.0816 TR,Spotted
Feral Goat,Trivial,Female,30.8583 kg,66.1237 TR,Brown        
Sambar,Very Easy,Male,259.419 kg,66.1612 TR,Dark Brown   
Hog Deer,Very Easy,Male,43.3261 kg,66.3588 TR,Brown        
Feral Goat,Trivial,Female,30.8401 kg,66.3655 TR,Brown        
Hog Deer,Very Easy,Male,43.1209 kg,66.366 TR,Brown        
Feral Goat,Trivial,Female,31.1099 kg,66.389 TR,Brown        
Feral Goat,Trivial,Female,30.9773 kg,66.3924 TR,White        
Feral Goat,Trivial,Female,30.3458 kg,66.4087 TR,Brown        
Feral Goat,Trivial,Female,31.3068 kg,66.6413 TR,Black White
Feral Goat,Trivial,Female,31.0137 kg,66.6668 TR,Black White
Feral Goat,Trivial,Female,30.8094 kg,66.6759 TR,Brown        
Feral Pig,Minor,Male,109.3 kg,66.7993 TR,Black Spots
Feral Goat,Trivial,Female,30.9495 kg,66.8683 TR,Brown        
Feral Goat,Trivial,Female,30.6137 kg,66.8918 TR,Brown        
Feral Goat,Trivial,Female,30.805 kg,66.965 TR,Brown        
Feral Pig,Minor,Male,105.794 kg,67.0692 TR,Dark Brown   
Feral Goat,Trivial,Female,30.7542 kg,67.1145 TR,Black White
Feral Pig,Minor,Male,106.024 kg,67.2331 TR,Brown_Hybrid
Feral Goat,Trivial,Female,31.5834 kg,67.273 TR,White        
Feral Goat,Trivial,Female,31.6106 kg,67.3303 TR,Black White
Feral Goat,Trivial,Female,31.227 kg,67.3894 TR,Black White
Hog Deer,Very Easy,Male,43.7551 kg,67.4433 TR,Spotted
Feral Goat,Trivial,Female,30.9911 kg,67.4487 TR,Brown        
Feral Goat,Trivial,Female,31.6487 kg,67.5019 TR,White        
Axis Deer,Minor,Male,37.2842 kg,67.5228 TR,Spotted
Hog Deer,Very Easy,Male,43.7602 kg,67.5411 TR,Spotted
Hog Deer,Very Easy,Male,43.9383 kg,67.5987 TR,Dark Spotted
Feral Goat,Trivial,Female,31.1988 kg,67.6181 TR,Black White
Banteng,Trivial,Female,614.352 kg,67.6243 TR,Orange       
Hog Deer,Very Easy,Male,43.6166 kg,67.6904 TR,Brown        
Feral Goat,Trivial,Female,31.1909 kg,67.7245 TR,Brown        
Feral Goat,Trivial,Female,31.013 kg,67.7632 TR,Brown        
Feral Goat,Trivial,Female,31.4562 kg,67.7655 TR,Brown        
Hog Deer,Very Easy,Male,43.391 kg,67.8395 TR,Brown        
Feral Goat,Trivial,Female,31.5777 kg,67.841 TR,White        
Feral Goat,Trivial,Female,31.2293 kg,68.0195 TR,Black White
Feral Goat,Trivial,Female,31.3125 kg,68.0219 TR,Brown        
Banteng,Trivial,Female,613.689 kg,68.1064 TR,Orange       
Hog Deer,Very Easy,Male,43.8728 kg,68.1877 TR,Brown        
Feral Goat,Trivial,Female,31.6653 kg,68.2911 TR,Black White
Hog Deer,Very Easy,Male,44.1389 kg,68.3198 TR,Brown        
Feral Goat,Trivial,Female,31.3854 kg,68.3305 TR,White        
Banteng,Trivial,Female,616.048 kg,68.3781 TR,Orange       
Feral Goat,Trivial,Female,31.8119 kg,68.4991 TR,White        
Feral Goat,Trivial,Female,31.5534 kg,68.52 TR,Brown        
Sambar,Very Easy,Male,260.15 kg,68.529 TR,Dusky Grad.
Feral Goat,Trivial,Female,32.1465 kg,68.6047 TR,Brown        
Feral Goat,Trivial,Female,31.8306 kg,68.7231 TR,Brown        
Feral Goat,Trivial,Female,31.7027 kg,68.7954 TR,Black White
Hog Deer,Very Easy,Male,44.2292 kg,68.911 TR,Dark Brown   
Banteng,Trivial,Female,615.289 kg,68.9278 TR,Orange       
Hog Deer,Very Easy,Male,43.3445 kg,69.0654 TR,Brown        
Feral Goat,Trivial,Female,32.2371 kg,69.1598 TR,Brown        
Feral Goat,Trivial,Female,31.8111 kg,69.2926 TR,White        
Feral Pig,Minor,Male,108.844 kg,69.3406 TR,Black        
Feral Goat,Trivial,Female,31.9114 kg,69.3969 TR,Brown        
Hog Deer,Very Easy,Male,44.2862 kg,69.4304 TR,Dark Brown   
Feral Goat,Trivial,Female,32.6348 kg,69.494 TR,White        
Feral Goat,Trivial,Female,32.6119 kg,69.557 TR,Brown        
Feral Goat,Trivial,Female,32.6824 kg,69.7637 TR,White        
Feral Pig,Minor,Male,113.319 kg,69.829 TR,Dark Brown   
Feral Goat,Trivial,Female,32.3525 kg,70.0162 TR,Brown        
Feral Goat,Trivial,Female,32.3451 kg,70.1168 TR,Brown        
Feral Goat,Minor,Female,33.1897 kg,70.1814 TR,White        
Banteng,Minor,Female,618.128 kg,70.2071 TR,Orange       
Feral Goat,Trivial,Female,32.483 kg,70.2268 TR,White        
Feral Pig,Minor,Male,112.041 kg,70.2477 TR,Dark Brown   
Axis Deer,Minor,Male,38.6628 kg,70.3044 TR,Spotted
Feral Goat,Trivial,Female,32.7457 kg,70.4471 TR,White        
Feral Goat,Trivial,Female,32.6165 kg,70.6699 TR,Black White
Feral Pig,Minor,Male,111.95 kg,70.6901 TR,Black Spots
Hog Deer,Very Easy,Male,44.2943 kg,70.7263 TR,Brown        
Hog Deer,Very Easy,Male,43.6819 kg,70.7774 TR,Brown        
Banteng,Minor,Female,620.899 kg,70.784 TR,Mocha
Hog Deer,Very Easy,Male,43.999 kg,70.8757 TR,Brown        
Feral Pig,Minor,Male,109.446 kg,71.1261 TR,Black Spots
Hog Deer,Very Easy,Male,44.0153 kg,71.2546 TR,Brown        
Banteng,Minor,Female,621.259 kg,71.2977 TR,Orange       
Feral Pig,Very Easy,Male,114.866 kg,71.4837 TR,Dark Brown   
Hog Deer,Very Easy,Male,43.862 kg,71.5648 TR,Brown        
Hog Deer,Very Easy,Male,44.2494 kg,71.5833 TR,Dark Brown   
Axis Deer,Minor,Male,37.9664 kg,71.5862 TR,Spotted
Hog Deer,Very Easy,Male,44.0001 kg,71.9301 TR,Dark Brown   
Hog Deer,Very Easy,Male,43.8804 kg,71.9398 TR,Spotted
Sambar,Very Easy,Male,260.671 kg,71.976 TR,Brown        
Banteng,Minor,Female,622.785 kg,72.0447 TR,Orange       
Feral Pig,Very Easy,Male,115.981 kg,72.099 TR,Black        
Hog Deer,Very Easy,Male,44.5192 kg,72.1964 TR,Brown        
Feral Goat,Minor,Female,33.5553 kg,72.3282 TR,Brown        
Feral Pig,Very Easy,Male,114.926 kg,72.3363 TR,Dark Brown   
Hog Deer,Very Easy,Male,44.4313 kg,72.3871 TR,Brown        
Banteng,Minor,Female,621.567 kg,72.5092 TR,Orange       
Hog Deer,Very Easy,Male,43.759 kg,72.5386 TR,Brown        
Banteng,Minor,Female,621.817 kg,72.5584 TR,Orange       
Banteng,Minor,Female,621.727 kg,72.5965 TR,Orange       
Banteng,Minor,Female,622.877 kg,72.6509 TR,Orange       
Hog Deer,Very Easy,Male,44.0809 kg,72.7199 TR,Brown        
Feral Pig,Very Easy,Male,114.928 kg,72.8887 TR,Black Spots
